Tweet Text,Tweet Length,Year,Month,Day,Hour,Day of week,Is reply,User mentions,Hashtags,Pictures,Videos,Favorites,Retweets
,23,2015,11,3,3,1,0,0,0,0,0,3,0
,26,2015,11,3,1,1,1,1,0,0,0,0,0
,57,2015,11,3,1,1,0,0,3,1,0,2,0
,64,2015,11,2,21,0,0,0,0,1,0,4,0
,45,2015,11,2,16,0,1,2,0,0,0,2,0
,132,2015,11,2,8,0,0,0,0,0,0,1,0
,54,2015,11,2,7,0,0,0,1,0,0,0,0
,35,2015,11,1,18,6,1,1,0,0,0,1,0
,77,2015,11,1,6,6,0,1,0,1,0,0,0
,90,2015,11,1,5,6,0,0,1,0,0,0,0
,80,2015,11,1,1,6,0,0,0,0,0,0,0
,69,2015,10,31,20,5,0,1,0,1,0,0,0
,92,2015,10,31,19,5,0,0,0,0,0,0,0
,40,2015,10,31,7,5,0,0,1,0,0,1,0
,28,2015,10,30,6,4,0,0,1,0,0,2,1
,62,2015,10,30,4,4,0,0,0,0,0,0,0
,122,2015,10,30,0,4,0,1,0,0,0,0,0
,43,2015,10,29,17,3,1,1,0,0,0,0,0
,47,2015,10,29,6,3,0,0,1,0,0,0,0
,63,2015,10,29,5,3,0,0,0,0,0,0,0
,11,2015,10,29,3,3,0,0,0,0,0,1,0
,101,2015,10,28,21,2,1,1,0,0,0,1,0
,21,2015,10,28,21,2,0,0,0,0,0,1,0
,30,2015,10,28,19,2,0,0,0,1,0,2,0
,94,2015,10,28,17,2,0,1,0,0,0,0,0
,119,2015,10,28,6,2,0,1,1,0,0,1,0
,41,2015,10,27,8,1,0,0,1,0,0,1,0
,66,2015,10,26,20,0,0,0,0,0,0,2,0
,135,2015,10,26,20,0,0,0,0,0,0,1,0
,54,2015,10,26,17,0,0,0,0,0,0,2,0
,37,2015,10,26,7,0,0,0,1,0,0,1,0
,54,2015,10,25,21,6,1,2,0,0,0,1,0
,44,2015,10,25,21,6,1,1,0,0,0,0,0
,130,2015,10,25,20,6,0,0,0,0,0,1,0
,40,2015,10,25,6,6,0,0,1,0,0,0,0
,97,2015,10,25,2,6,0,0,0,0,0,2,0
,23,2015,10,25,0,6,0,0,0,0,0,1,0
,129,2022,6,8,1,2,0,0,1,0,0,5,0
,51,2022,6,7,2,1,0,0,0,1,0,8,0
,52,2022,6,7,1,1,1,1,0,0,0,1,0
,33,2022,6,6,8,0,0,0,1,0,0,1,0
,58,2022,6,6,0,0,1,3,0,0,0,2,0
,57,2022,6,6,0,0,0,1,0,1,0,0,0
,61,2022,6,5,9,6,1,1,0,0,0,1,0
,186,2022,6,5,9,6,0,0,1,0,0,3,0
,137,2022,6,5,8,6,0,0,0,0,0,3,0
,102,2022,6,5,2,6,1,1,0,0,0,1,0
,98,2022,6,5,2,6,0,1,1,1,0,0,0
,33,2022,6,5,2,6,1,1,0,1,0,36,3
,38,2022,6,5,2,6,1,1,0,0,0,1,0
,60,2022,6,5,2,6,0,1,0,1,0,6,1
,65,2022,6,5,2,6,0,1,0,1,0,54,4
,52,2022,6,5,2,6,1,1,0,0,0,1,1
,11,2022,6,5,2,6,1,0,0,0,0,1,0
,125,2022,6,5,2,6,0,0,0,0,0,6,0
,25,2022,6,5,2,6,1,2,0,0,0,1,0
,106,2022,6,5,2,6,0,1,1,1,0,0,0
,64,2015,10,24,18,5,1,1,0,0,0,1,0
,75,2015,10,24,17,5,0,0,1,0,0,1,0
,43,2015,10,24,4,5,1,1,0,0,0,0,0
,50,2015,10,24,1,5,1,1,0,0,0,0,0
,140,2015,10,24,0,5,1,1,0,0,0,0,0
,94,2015,10,24,0,5,0,0,0,0,0,0,0
,77,2015,10,23,21,4,0,0,0,0,0,1,0
,106,2015,10,23,3,4,0,0,1,0,0,3,0
,57,2015,10,23,0,4,0,0,0,0,0,0,0
,80,2015,10,22,22,3,1,2,0,0,0,0,0
,27,2015,10,22,22,3,0,0,0,0,0,0,0
,59,2015,10,22,17,3,0,0,0,0,0,0,0
,34,2015,10,22,5,3,0,0,1,0,0,0,0
,30,2015,10,21,6,2,0,0,1,0,0,1,0
,41,2015,10,20,6,1,0,0,1,0,0,0,0
,35,2015,10,19,15,0,1,2,0,0,0,0,0
,30,2015,10,19,5,0,1,1,0,0,0,0,0
,47,2015,10,19,5,0,0,0,1,0,0,2,0
,39,2015,10,18,6,6,0,0,1,0,0,1,0
,29,2015,10,17,8,5,0,0,1,0,0,0,0
,37,2015,10,16,6,4,0,0,1,0,0,1,0
,92,2015,10,15,20,3,1,2,0,0,0,0,0
,73,2015,10,15,18,3,1,2,0,0,0,0,0
,30,2015,10,15,6,3,0,0,1,0,0,0,0
,119,2015,10,14,19,2,1,1,0,0,0,0,0
,81,2015,10,14,19,2,1,1,0,0,0,0,0
,81,2015,10,14,5,2,0,0,1,0,0,0,0
,33,2015,10,13,8,1,0,0,1,0,0,1,0
,62,2015,10,12,7,0,0,0,1,0,0,1,0
,31,2015,10,11,23,6,0,0,0,0,0,2,0
,20,2015,10,11,9,6,0,0,1,0,0,0,0
,81,2015,10,11,6,6,0,1,0,1,0,0,0
,20,2015,10,10,7,5,0,0,1,0,0,2,0
,128,2015,10,9,22,4,0,1,0,1,0,0,0
,67,2015,10,9,19,4,1,1,0,0,0,0,0
,54,2015,10,9,6,4,0,0,0,0,0,0,0
,35,2015,10,9,6,4,0,0,1,0,0,0,0
,121,2015,10,8,7,3,0,0,1,0,0,0,0
,140,2015,10,8,7,3,0,2,0,0,0,0,0
,70,2015,10,8,7,3,1,1,0,0,0,0,0
,124,2015,10,7,19,2,1,1,0,0,0,0,0
,83,2015,10,7,17,2,0,0,0,0,0,1,1
,83,2015,10,7,15,2,0,0,0,0,0,0,0
,27,2015,10,7,5,2,0,0,1,0,0,0,0
,52,2015,10,6,23,1,1,1,0,0,0,0,0
,92,2015,10,6,23,1,0,0,0,0,0,0,0
,50,2015,10,6,21,1,1,1,0,0,0,0,0
,89,2015,10,6,21,1,1,1,0,0,0,0,0
,44,2015,10,6,21,1,1,1,0,0,0,0,0
,129,2015,10,6,19,1,0,0,0,0,0,1,0
,63,2015,10,6,18,1,1,1,0,0,0,0,0
,123,2015,10,6,18,1,0,0,0,0,0,0,0
,38,2015,10,6,6,1,0,0,1,0,0,1,0
,91,2015,10,5,20,0,1,1,0,0,0,0,0
,29,2015,10,5,6,0,0,0,1,0,0,3,0
,69,2015,10,5,3,0,0,0,0,0,0,0,0
,36,2015,10,4,5,6,0,0,0,0,0,0,0
,65,2015,10,4,5,6,0,0,1,0,0,2,0
,51,2015,10,3,20,5,0,0,0,0,0,0,0
,113,2015,10,3,5,5,0,0,1,0,0,1,0
,67,2015,10,3,5,5,0,0,0,0,0,0,0
,31,2015,10,2,7,4,0,0,1,0,0,1,0
,24,2015,10,1,7,3,0,0,1,0,0,2,0
,41,2015,9,30,20,2,0,0,0,0,0,1,0
,35,2015,9,30,17,2,0,0,0,0,0,1,0
,45,2015,9,30,8,2,0,0,1,0,0,0,0
,102,2015,9,30,8,2,0,0,0,0,0,0,0
,54,2015,9,29,18,1,0,0,0,0,0,2,0
,17,2015,9,29,17,1,1,1,0,0,0,2,0
,95,2015,9,29,17,1,0,0,0,0,0,0,0
,67,2015,9,29,16,1,0,0,0,0,0,0,0
,27,2015,9,29,7,1,0,0,1,0,0,0,0
,34,2015,9,29,4,1,0,0,0,0,0,0,0
,57,2015,9,28,18,0,0,1,0,1,0,0,0
,39,2015,9,28,6,0,0,0,0,0,0,0,0
,45,2015,9,28,6,0,0,0,1,0,0,0,0
,17,2015,9,27,5,6,0,0,1,0,0,0,0
,80,2015,9,26,16,5,0,0,0,0,0,0,0
,34,2015,9,26,7,5,0,0,1,0,0,0,0
,27,2015,9,25,6,4,0,0,1,0,0,2,0
,100,2015,9,24,6,3,1,1,0,0,0,0,0
,39,2015,9,24,6,3,1,1,0,0,0,0,0
,70,2015,9,24,5,3,0,0,1,0,0,1,0
,129,2015,9,24,1,3,0,0,0,0,0,1,0
,38,2015,9,24,1,3,1,2,0,0,0,0,0
,65,2015,9,24,0,3,1,0,0,0,0,0,0
,74,2015,9,24,0,3,0,0,0,0,0,0,0
,50,2015,9,23,21,2,0,0,0,0,0,0,0
,45,2015,9,23,18,2,1,1,0,0,0,0,0
,60,2015,9,23,4,2,0,0,1,0,0,2,0
,23,2015,9,23,0,2,0,0,0,0,0,0,0
,57,2015,9,22,7,1,0,0,1,0,0,0,0
,62,2015,9,21,7,0,0,0,1,0,0,0,0
,55,2015,9,21,2,0,1,1,0,1,0,0,0
,13,2015,9,21,2,0,0,0,0,0,0,0,0
,44,2015,9,20,8,6,0,0,1,0,0,1,0
,28,2015,9,19,8,5,0,0,1,0,0,0,0
,130,2015,9,18,20,4,0,0,0,0,0,0,0
,33,2015,9,18,5,4,1,0,0,0,0,1,0
,20,2015,9,18,5,4,0,0,1,0,0,0,0
,26,2015,9,17,7,3,0,0,1,0,0,0,0
,107,2015,9,16,21,2,0,0,0,0,0,0,0
,38,2015,9,16,5,2,0,0,1,0,0,0,0
,22,2015,9,16,4,2,1,1,0,0,0,0,0
,47,2015,9,15,5,1,0,0,1,0,0,0,0
,55,2015,9,14,7,0,0,0,1,0,0,0,0
,47,2015,9,14,0,0,1,1,0,0,0,1,0
,138,2015,9,13,21,6,0,0,0,1,0,2,0
,109,2015,9,13,21,6,1,1,0,0,0,0,0
,86,2015,9,13,21,6,0,0,0,1,0,1,1
,132,2015,9,13,21,6,1,1,0,0,0,0,0
,112,2015,9,13,21,6,0,0,0,1,0,4,3
,129,2015,9,13,21,6,0,1,0,0,0,5,3
,22,2015,9,13,21,6,0,0,0,0,0,2,0
,35,2015,9,13,6,6,0,0,1,0,0,0,0
,48,2015,9,13,5,6,0,0,0,0,1,0,0
,66,2015,9,13,5,6,0,0,0,0,0,0,0
,33,2015,9,13,5,6,1,0,0,0,0,1,0
,64,2015,9,13,5,6,0,1,0,0,0,0,0
,61,2015,9,12,22,5,0,0,0,0,0,0,0
,47,2015,9,12,7,5,0,0,1,0,0,0,0
,98,2015,9,12,2,5,0,0,0,0,0,1,0
,47,2015,9,11,6,4,0,0,1,0,0,0,0
,69,2015,9,10,22,3,0,0,0,1,0,6,0
,43,2015,9,10,6,3,0,0,1,0,0,0,0
,91,2015,9,9,22,2,1,1,0,0,0,0,0
,61,2015,9,9,22,2,1,1,0,0,0,0,0
,96,2015,9,9,21,2,1,1,0,0,0,0,0
,52,2015,9,9,6,2,1,1,0,0,0,1,0
,57,2015,9,9,6,2,0,0,1,0,0,1,0
,82,2015,9,8,18,1,1,1,0,0,0,0,0
,140,2015,9,8,5,1,0,0,1,0,0,2,0
,26,2015,9,7,7,0,0,0,1,0,0,1,0
,54,2015,9,6,7,6,0,0,1,0,0,1,0
,56,2015,9,5,23,5,0,0,0,1,0,5,0
,112,2015,9,5,14,5,0,0,0,0,0,0,0
,23,2015,9,5,4,5,0,0,1,0,0,0,0
,59,2015,9,4,20,4,1,0,0,0,0,1,0
,23,2015,9,4,19,4,1,1,0,0,0,0,0
,39,2015,9,4,6,4,0,0,1,0,0,1,0
,17,2015,9,4,3,4,1,1,0,0,0,0,0
,41,2015,9,3,22,3,0,0,0,0,0,1,0
,31,2015,9,3,20,3,0,0,0,0,0,0,0
,52,2015,9,3,7,3,0,0,1,0,0,0,0
,93,2015,9,2,17,2,1,1,0,0,0,0,0
,63,2015,9,2,17,2,1,1,0,0,0,1,0
,110,2015,9,2,15,2,0,2,0,0,0,0,0
,53,2015,9,2,14,2,1,1,0,0,0,2,0
,56,2015,9,2,7,2,0,0,1,0,0,0,0
,35,2015,9,1,5,1,0,0,1,0,0,1,0
,64,2015,8,31,18,0,0,1,0,0,0,0,0
,132,2015,8,31,6,0,0,1,0,0,0,1,0
,43,2015,8,31,6,0,0,0,1,0,0,2,0
,37,2015,8,30,5,6,0,0,1,0,0,1,0
,132,2015,8,29,18,5,1,1,0,0,0,1,0
,58,2015,8,29,13,5,0,0,0,0,0,2,0
,48,2015,8,29,7,5,0,0,1,0,0,0,0
,25,2015,8,28,7,4,0,0,1,0,0,0,0
,29,2015,8,27,23,3,0,0,0,1,0,0,0
,52,2015,8,27,18,3,0,0,0,0,0,0,0
,35,2015,8,27,5,3,0,0,1,0,0,1,0
,100,2015,8,26,15,2,0,0,0,0,0,1,0
,33,2015,8,26,7,2,0,0,1,0,0,0,0
,109,2015,8,26,4,2,0,1,0,0,0,0,0
,60,2015,8,26,4,2,1,1,0,0,0,0,0
,33,2015,8,25,23,1,1,1,1,0,0,0,0
,33,2015,8,25,23,1,1,1,1,0,0,0,0
,78,2015,8,25,22,1,1,0,0,0,0,1,0
,129,2015,8,25,22,1,1,0,0,0,0,1,0
,39,2015,8,25,2,1,0,0,0,0,0,0,0
,81,2015,8,24,1,0,0,0,0,0,0,1,0
,62,2015,8,23,6,6,0,0,0,0,0,0,0
,33,2015,8,23,6,6,0,0,1,0,0,0,0
,20,2015,8,23,0,6,1,0,0,0,0,1,0
,58,2015,8,22,6,5,0,1,1,0,0,0,0
,124,2015,8,21,20,4,0,0,0,0,0,1,0
,43,2015,8,21,4,4,0,0,1,0,0,0,0
,50,2015,8,20,19,3,0,0,0,0,0,0,0
,83,2015,8,20,5,3,0,0,1,0,0,2,0
,34,2015,8,20,2,3,0,0,0,0,0,0,0
,67,2015,8,19,19,2,0,0,0,0,0,1,0
,66,2015,8,19,5,2,0,0,1,0,0,1,0
,99,2015,8,19,5,2,0,0,0,0,0,1,0
,92,2015,8,18,22,1,1,0,0,0,0,0,0
,111,2015,8,18,22,1,0,0,0,1,0,3,0
,22,2015,8,18,19,1,0,0,0,0,0,0,0
,16,2015,8,18,18,1,0,0,0,0,0,1,0
,61,2015,8,18,15,1,1,1,0,0,0,0,0
,125,2015,8,18,14,1,0,0,0,0,0,2,0
,136,2015,8,18,13,1,0,0,0,0,0,1,0
,63,2015,8,18,5,1,0,0,1,0,0,2,0
,101,2015,8,17,21,0,0,0,0,0,0,0,0
,81,2015,8,17,15,0,1,1,0,0,0,1,0
,52,2015,8,17,5,0,0,0,1,0,0,1,0
,52,2015,8,17,0,0,0,0,0,0,0,1,0
,131,2015,8,16,23,6,0,0,0,0,0,1,0
,45,2015,8,16,15,6,0,0,0,0,0,2,0
,55,2015,8,16,4,6,0,0,1,0,0,0,0
,137,2015,8,16,4,6,0,0,0,0,0,0,0
,133,2015,8,15,23,5,0,0,0,0,0,1,0
,50,2022,6,5,1,6,0,1,0,1,0,128,9
,106,2022,6,4,23,5,0,1,1,1,0,0,0
,39,2022,6,4,20,5,0,0,1,0,0,2,0
,53,2022,6,3,7,4,0,0,1,0,0,0,0
,112,2022,6,3,1,4,0,0,0,0,0,2,0
,82,2022,6,2,22,3,1,1,0,0,0,0,0
,125,2022,6,2,21,3,0,2,2,3,0,0,0
,146,2022,6,2,20,3,1,3,0,0,0,1,0
,286,2022,6,2,20,3,1,3,0,0,0,1,0
,108,2022,6,2,20,3,0,1,0,0,0,1,0
,62,2022,6,2,19,3,0,0,0,0,0,4,0
,67,2022,6,2,10,3,0,0,0,1,0,5,0
,42,2022,6,2,7,3,0,0,1,0,0,1,0
,56,2022,6,1,22,2,1,1,0,0,0,2,0
,68,2022,6,1,10,2,0,0,1,0,0,2,0
,90,2022,6,1,9,2,0,1,0,0,0,0,0
,115,2022,5,31,21,1,0,0,0,0,0,2,0
,33,2022,5,31,10,1,0,0,1,0,0,2,0
,58,2022,5,30,5,0,0,0,0,1,0,4,0
,261,2022,5,30,1,0,1,1,0,0,0,1,0
,98,2015,8,15,22,5,1,1,0,0,0,1,0
,140,2015,8,15,22,5,0,0,0,0,0,1,0
,126,2015,8,15,18,5,1,1,0,0,0,0,0
,38,2015,8,15,16,5,0,0,0,0,0,1,0
,76,2015,8,15,15,5,1,1,0,0,0,0,0
,18,2015,8,15,13,5,1,1,0,0,0,0,0
,86,2015,8,15,5,5,0,0,1,0,0,2,0
,40,2015,8,14,23,4,0,0,0,0,0,0,0
,49,2015,8,14,4,4,0,0,1,0,0,2,0
,95,2015,8,14,0,4,0,0,0,0,0,0,0
,130,2015,8,13,23,3,0,0,0,0,0,0,0
,31,2015,8,13,21,3,1,1,0,0,0,0,0
,51,2015,8,13,21,3,1,0,0,0,0,1,0
,84,2015,8,13,21,3,1,1,0,0,0,0,0
,104,2015,8,13,17,3,1,1,0,0,0,1,0
,129,2015,8,13,17,3,1,1,0,0,0,0,0
,85,2015,8,13,16,3,1,1,0,0,0,0,0
,134,2015,8,13,16,3,0,0,0,0,0,2,0
,33,2015,8,13,4,3,0,0,1,0,0,1,0
,88,2015,8,12,21,2,0,0,0,0,0,0,0
,20,2015,8,12,21,2,0,0,0,0,0,0,0
,68,2015,8,12,21,2,0,0,0,0,0,0,0
,32,2015,8,12,21,2,1,0,0,0,0,0,0
,110,2015,8,12,21,2,0,0,0,0,0,0,0
,52,2015,8,12,21,2,0,0,0,0,0,0,0
,101,2015,8,12,20,2,1,1,0,0,0,0,0
,82,2015,8,12,14,2,0,0,0,0,0,1,0
,80,2015,8,12,12,2,0,0,0,0,0,1,0
,23,2015,8,12,12,2,0,0,0,0,0,1,0
,135,2015,8,12,4,2,1,1,0,0,0,1,0
,44,2015,8,12,4,2,0,0,1,0,0,1,0
,49,2015,8,11,15,1,1,1,0,0,0,1,0
,124,2015,8,11,13,1,1,1,0,0,0,0,0
,32,2015,8,11,13,1,1,1,0,0,0,0,0
,138,2015,8,11,6,1,0,0,1,0,0,0,0
,76,2015,8,10,22,0,0,0,0,1,0,1,0
,89,2015,8,10,5,0,0,0,1,0,0,1,0
,79,2015,8,9,23,6,0,0,0,0,0,0,0
,39,2015,8,9,21,6,0,0,0,0,0,0,0
,30,2015,8,9,19,6,0,0,0,0,0,1,0
,56,2015,8,9,6,6,1,2,0,0,0,1,0
,129,2015,8,9,5,6,0,1,1,1,0,2,1
,34,2015,8,8,23,5,0,0,0,1,0,1,0
,116,2015,8,8,22,5,0,0,0,1,0,4,0
,127,2015,8,8,21,5,0,0,0,0,0,0,0
,133,2015,8,8,21,5,1,1,0,0,0,0,0
,65,2015,8,8,21,5,0,0,0,0,0,4,0
,75,2015,8,8,19,5,0,0,0,0,0,0,0
,64,2015,8,8,9,5,0,0,0,1,0,0,0
,79,2015,8,8,7,5,0,0,0,0,0,0,0
,37,2015,8,8,7,5,0,0,1,0,0,0,0
,125,2015,8,7,18,4,0,0,0,0,0,0,0
,79,2015,8,7,16,4,0,0,0,0,0,1,0
,57,2015,8,7,6,4,0,0,1,0,0,0,0
,122,2015,8,7,5,4,0,0,0,0,0,0,0
,125,2015,8,6,19,3,0,0,0,0,0,2,0
,91,2015,8,6,18,3,0,0,0,0,0,3,0
,37,2015,8,6,16,3,0,0,0,0,0,0,0
,35,2015,8,6,16,3,0,1,0,0,0,0,0
,125,2015,8,6,6,3,0,0,1,0,0,1,0
,40,2015,8,6,2,3,0,0,0,1,0,2,0
,92,2015,8,5,16,2,1,1,0,0,0,1,0
,118,2015,8,5,16,2,0,0,0,0,0,0,0
,28,2015,8,5,4,2,1,0,0,0,0,0,0
,46,2015,8,5,4,2,0,0,1,0,0,1,0
,71,2015,8,5,1,2,0,0,0,1,0,1,0
,142,2015,8,4,19,1,0,0,1,0,0,0,0
,33,2015,8,4,16,1,1,1,0,1,0,1,0
,33,2015,8,4,13,1,1,1,0,0,0,0,0
,121,2015,8,4,6,1,0,0,0,0,0,1,0
,49,2015,8,4,4,1,0,0,1,0,0,0,0
,90,2015,8,3,23,0,0,0,0,0,0,0,0
,122,2015,8,3,14,0,0,0,0,0,0,4,0
,73,2015,8,3,13,0,0,0,0,0,0,0,0
,72,2015,8,3,13,0,0,0,0,0,0,0,0
,34,2015,8,3,13,0,0,0,0,0,0,0,0
,28,2015,8,3,5,0,0,0,1,0,0,1,0
,24,2015,8,2,23,6,1,1,0,0,0,0,0
,51,2015,8,2,19,6,1,1,0,0,0,2,0
,22,2015,8,2,6,6,0,0,1,0,0,2,0
,98,2015,8,2,2,6,0,0,0,1,0,0,0
,48,2015,8,2,0,6,0,0,0,0,0,0,0
,66,2015,8,1,9,5,0,0,1,0,0,1,0
,20,2015,7,31,15,4,1,0,0,0,0,0,0
,68,2015,7,31,6,4,0,0,1,0,0,0,0
,129,2015,7,30,17,3,0,0,0,0,0,0,0
,124,2015,7,30,17,3,0,0,0,0,0,1,0
,36,2015,7,30,5,3,0,0,1,0,0,1,0
,92,2015,7,30,3,3,1,1,0,0,0,0,0
,44,2015,7,29,22,2,0,0,0,1,0,0,0
,43,2015,7,29,17,2,0,0,0,0,0,0,0
,91,2015,7,29,14,2,0,0,0,0,0,0,0
,35,2015,7,29,3,2,0,0,1,0,0,0,0
,87,2015,7,28,22,1,0,0,0,0,0,0,0
,82,2015,7,28,22,1,0,0,0,1,0,1,0
,44,2015,7,28,18,1,1,1,0,0,0,1,0
,54,2015,7,28,17,1,1,1,0,0,0,1,0
,62,2015,7,28,17,1,0,0,0,1,0,1,0
,63,2015,7,28,16,1,0,0,0,0,0,1,0
,19,2015,7,28,14,1,1,1,0,0,0,0,0
,35,2015,7,28,14,1,1,1,0,0,0,1,0
,90,2015,7,28,14,1,0,0,0,0,0,0,0
,64,2015,7,28,13,1,1,1,0,0,0,1,0
,56,2015,7,28,6,1,0,0,1,0,0,2,0
,124,2015,7,27,23,0,0,0,0,0,0,0,0
,139,2015,7,27,22,0,0,1,0,0,0,2,0
,74,2015,7,27,13,0,1,1,0,0,0,0,0
,79,2015,7,27,12,0,0,0,0,0,0,2,0
,34,2015,7,27,3,0,0,0,1,0,0,1,1
,129,2015,7,27,3,0,0,0,1,1,0,0,0
,38,2015,7,26,8,6,0,0,1,0,0,1,0
,74,2015,7,26,0,6,1,1,0,0,0,1,0
,42,2015,7,25,5,5,0,0,1,0,0,0,0
,39,2015,7,25,0,5,1,1,0,0,0,0,0
,152,2015,7,25,0,5,0,0,0,0,0,1,0
,135,2015,7,24,20,4,0,0,0,0,0,0,0
,87,2015,7,24,4,4,0,0,1,1,0,1,0
,103,2015,7,23,5,3,1,1,0,0,0,0,0
,32,2015,7,23,3,3,0,0,1,0,0,1,0
,81,2015,7,22,22,2,1,3,0,0,0,1,0
,92,2015,7,22,22,2,1,3,0,0,0,0,0
,62,2015,7,22,16,2,0,0,0,0,0,1,0
,51,2015,7,22,13,2,0,1,0,0,0,0,0
,50,2015,7,22,5,2,0,0,1,0,0,3,0
,29,2015,7,21,5,1,1,1,0,0,0,0,0
,70,2015,7,21,5,1,0,0,1,0,0,1,0
,137,2015,7,21,3,1,0,0,0,0,0,0,0
,45,2015,7,21,2,1,1,1,0,0,0,0,0
,123,2015,7,21,0,1,1,1,0,0,0,0,0
,18,2015,7,21,0,1,0,0,0,0,0,0,0
,100,2015,7,20,23,0,0,0,0,0,0,0,0
,87,2015,7,20,23,0,0,0,0,0,0,0,0
,68,2015,7,20,23,0,0,0,0,0,0,0,0
,85,2015,7,20,23,0,0,0,0,1,0,2,0
,48,2015,7,20,23,0,1,1,0,0,0,0,0
,72,2015,7,20,23,0,1,1,0,0,0,0,0
,139,2015,7,20,23,0,0,0,0,0,0,0,0
,80,2015,7,20,17,0,1,1,0,0,0,0,0
,52,2015,7,20,16,0,0,0,0,0,0,1,0
,80,2015,7,20,16,0,1,1,0,0,0,1,0
,140,2015,7,20,4,0,1,1,0,0,0,1,0
,78,2015,7,20,4,0,0,0,1,0,0,2,0
,19,2015,7,19,5,6,0,0,1,0,0,1,0
,24,2015,7,18,21,5,1,1,0,0,0,1,0
,30,2015,7,18,8,5,0,0,1,0,0,0,0
,67,2015,7,17,19,4,1,1,0,0,0,0,0
,91,2015,7,17,19,4,0,0,0,0,0,1,0
,120,2015,7,17,18,4,0,0,0,0,0,2,0
,81,2015,7,17,17,4,0,1,0,0,0,0,0
,72,2015,7,17,13,4,0,0,0,0,0,3,0
,90,2015,7,17,3,4,0,0,1,0,0,2,0
,40,2015,7,16,22,3,1,1,0,0,0,0,0
,128,2015,7,16,22,3,0,2,1,1,0,6,0
,32,2015,7,16,18,3,1,1,0,0,0,0,0
,21,2015,7,16,18,3,1,1,0,0,0,0,0
,51,2015,7,16,17,3,1,1,0,0,0,1,0
,43,2015,7,16,15,3,1,1,0,0,0,1,0
,140,2015,7,16,15,3,0,1,1,0,0,0,0
,106,2015,7,16,4,3,0,0,1,0,0,1,0
,74,2015,7,15,23,2,1,1,0,0,0,1,0
,111,2015,7,15,15,2,1,1,0,0,0,0,0
,138,2015,7,15,14,2,1,1,0,0,0,1,0
,19,2015,7,15,4,2,0,0,1,0,0,1,0
,43,2015,7,15,1,2,1,1,0,0,0,1,0
,41,2015,7,15,0,2,0,0,0,0,0,1,0
,74,2015,7,14,18,1,0,0,0,0,0,0,0
,39,2015,7,14,18,1,0,0,0,0,0,0,0
,24,2015,7,14,4,1,0,0,1,0,0,2,0
,70,2015,7,13,3,0,0,0,1,0,0,1,0
,33,2015,7,12,23,6,0,0,0,0,0,1,0
,136,2015,7,12,6,6,1,1,0,0,0,0,0
,57,2015,7,12,6,6,1,1,0,0,0,0,0
,36,2015,7,12,6,6,0,0,1,0,0,1,0
,58,2015,7,12,1,6,1,2,0,0,0,2,0
,94,2015,7,12,1,6,1,2,0,1,0,2,0
,107,2015,7,12,0,6,0,0,0,0,0,0,0
,18,2015,7,11,4,5,0,0,1,0,0,0,0
,38,2015,7,11,1,5,0,0,0,0,0,1,0
,53,2015,7,10,23,4,1,1,0,1,0,0,0
,95,2015,7,10,21,4,1,1,0,0,0,0,0
,116,2015,7,10,21,4,0,1,0,0,0,0,0
,86,2015,7,10,21,4,0,1,0,0,0,0,0
,121,2015,7,10,12,4,0,0,0,0,0,0,0
,123,2015,7,10,12,4,0,0,0,0,0,0,0
,37,2015,7,10,3,4,0,0,1,0,0,0,0
,38,2015,7,9,19,3,1,0,0,0,0,0,0
,73,2015,7,9,18,3,1,0,0,0,0,0,0
,26,2015,7,9,17,3,1,0,0,0,0,1,0
,33,2015,7,9,17,3,1,0,0,1,0,1,0
,29,2015,7,9,6,3,0,0,1,0,0,0,0
,78,2015,7,9,4,3,0,0,0,0,0,1,0
,30,2015,7,8,13,2,0,0,0,0,0,0,0
,24,2015,7,8,4,2,0,0,1,0,0,2,0
,30,2015,7,7,23,1,1,1,0,0,0,0,0
,22,2015,7,7,23,1,1,1,0,0,0,0,0
,139,2015,7,7,23,1,0,1,0,1,0,0,0
,136,2015,7,7,21,1,1,1,0,0,0,0,0
,43,2015,7,7,21,1,1,1,0,0,0,0,0
,81,2015,7,7,15,1,0,1,0,0,0,5,0
,84,2015,7,7,15,1,0,0,0,0,0,0,0
,49,2022,5,29,0,6,0,0,0,0,0,4,0
,49,2022,5,28,23,5,0,1,0,0,1,0,0
,34,2022,5,28,9,5,0,0,1,0,0,0,0
,120,2022,5,28,4,5,0,1,0,4,0,0,0
,33,2022,5,27,22,4,1,1,0,0,0,0,0
,37,2022,5,27,9,4,0,0,1,0,0,1,0
,137,2022,5,26,22,3,1,1,0,0,0,1,0
,58,2022,5,26,22,3,1,1,0,0,0,0,0
,54,2022,5,26,22,3,1,2,0,0,0,0,0
,61,2022,5,26,22,3,1,1,0,0,0,1,0
,57,2022,5,26,21,3,1,1,0,1,0,0,0
,64,2022,5,26,19,3,0,0,0,4,0,17,0
,58,2022,5,26,7,3,0,0,1,1,0,1,0
,30,2022,5,26,2,3,1,1,0,0,0,0,0
,25,2022,5,26,2,3,1,1,0,0,0,1,0
,100,2022,5,26,1,3,0,0,0,0,0,1,0
,49,2022,5,25,21,2,1,1,0,0,0,3,0
,50,2022,5,25,18,2,0,0,0,1,0,14,0
,41,2022,5,25,9,2,0,0,1,0,0,0,0
,31,2022,5,25,9,2,1,1,0,0,0,1,0
